Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568121,B000NY4SA6,A351QGZ5S8PTBL,"opirty ""opirty""",0,4,1,1320364800,Well ????,"very disapointed in this product,little taste,certainly no curry at all!! You will be better off & money ahead with regulaer Ketchup. DO no waste your money!!!"
568122,B00013C2PC,A3QU0DMXV8ET7N,lea832001,3,3,5,1291161600,Gift,"I received this item as a gift and was very excited when I got it. It looked exactly as it does in the picture and the food and snacks provided taste really good, and there is so much that I was able to share it with co-workers and still have snacks for at home.<br />I really enjoyed receiving this gift and I have received others from this company in the past and they have always been awesome. I can highly recommend this product or the company if you would like to send gifts to family or friends or maybe even just for yourself.<br /><br />Thank you"
568123,B002XO4DP4,A1GX2E74DOCFO9,farmerboyk,1,1,5,1327276800,Delicous!,Ramen is the BEST noodle type food in the whole WORLD!!!<br />I could eat it every day. Specially the chicken!
568124,B0069AFIN4,A3900BFWJXKJP0,Janna Bredeson,12,13,5,1327276800,Pike Place Roast Rocks..,"We purchased 2 54 count boxes of Starbucks Pike Place Roast Coffee K-Cups recently and were very happy with the quality. The wait for Starbucks K-Cups was well worth it. However our next order will be from Sam's Club as they have 54 count boxes for $38.99, about $12 less than amazon."
568125,B0069AFIN4,A1QLF7ULGL1D3Q,R. Silver,12,15,5,1323561600,"The Perfect K-cup, 40 Years in the Making","First of all, yes, it is expensive.  Though currently at $59.99 for a 54 ct, the price is not part of my review.  I'm sure it'll come down eventually.<br /><br />I've been drinking Pike Place for 10+ years now.  As soon as I got my Keurig, I started looking for a suitable replacement blend.  Although there are plenty of fine K-cups to be found, none quite fit the bill.  I ended up just grinding my own Pike Place and brewing it with a Solofill, which was not ideal for two reasons; 1.  The Solofill does not have enough capacity to get the full flavor.  2.  I'm lazy and this defeats the purpose of a Keurig brewer in the first place.<br /><br />There is a reason that Pike Place put Starbucks on the map nearly 40 years ago.  It is THE perfect medium blend.  There is plenty of flavor for dark coffee drinkers to enjoy, and is not too rich or 'burnt' for light coffee drinkers.  It's bright, but not too bright.<br /><br />Does the K-cup version do it justice?  Yes.  Everything I mentioned above is in this little cup.  I just got home with these an hour ago, and 3 cups later, I can honestly say my prayers have been answered.<br /><br />You know what?  Even at $59.99, this review would be 5 stars.  It's that good."
568126,B0069AFIN4,A26NFIQ7KWI8Y7,kt rose,4,4,5,1329696000,surprisingly flavorful,"I didn't expect to like this coffee since it's a medium roast and I'm a bold roast person.  However, I found it flavorful and strong.<br /><br />For reference purposes my in store drink is a Starbucks Americano.<br /><br />My favorite k-cups are:<br />Starbucks French Roast<br />Starbucks Caffe Verona<br />Starbucks Pike Place Roast<br />Green Mountain Xtra Bold Sumatran Reserve<br />Green Mountain Double Black Diamond<br />Green Mountain Revv<br />Green Mountain Dark Magic<br /><br />Other k-cups I've tried:  Coffee People Jet Fuel ,Green Mountain Dark Magic Decaf, Emeril Jazzed up Decaf, Starbucks Caffe Verona, Coffee People Black Tiger,  Starbucks House Blend, Starbucks Breakfast Blend, Starbucks Sumatra, Wolfgang Puck French Roast, Green Mountain Lake and Lodge, Green Mountain French Roast, Caribou Mahogony, Wolfgang Puck Sumatra Kopi Raya, Emeril Big Easy Bold"
568127,B0069AFIN4,A1BIKJYYZ1RZBF,AngelEP,3,3,3,1325030400,Good coffee!,I enjoyed this coffe quite a bit but I can not say I enjoyed it any more than any other good quality K-cup coffees available at a much lower price. Doesn't seem to taste the same as in-store brewed.
568128,B0069AFIN4,A1TPW86OHXTXFC,"prisrob ""pris,""",1,1,4,1345593600,Best of the Best,"I have loved the taste of  Pike Place Roast coffee since its first offering. I have a special affinity to Pike Place in Seattle, and this coffee has a particular taste that brings me a sense of the place. It is robust with a flavor of  cocoa and toasted nuts. It is subtle with a smooth body. As an aside, Starbucks opened  their first store in the Pike Place Market in 1971.<br /><br />When I received my Keurig, I hoped to find Pike Place K-Cups, and that was one of my first purchases. The coffee has the exact flavor and is so delicious! It is so easy and convenient to order from Amazon. I look forward to my first cup of coffee each morning!<br /><br />Highly Recommended. prisrob 08-22-12<br /><br /><a href=""http://www.amazon.com/gp/product/0520269926"">Everything but the Coffee: Learning about America from Starbucks</a><br /><br /><a href=""http://www.amazon.com/gp/product/B0069AFIN4"">Starbucks Pike Place Roast, K-Cup Portion Pack for Keurig K-Cup Brewers, 54-Count</a>"
568129,B0069AFIN4,A36MZGJVT077WL,Alsand,1,1,3,1337299200,"Good, but not Great","I live near Seattle and have drunk ""Pike's Place Roast"" at the Pike's Place location many times. So I know what a good cup of it tastes like. I'll also say that my expectations are higher for a k-cup that sells for a premium price.<br /><br />The coffee these k-cups makes is good, but not great. Even brewing the 6oz size, it is a little weak - far weaker than what is normal for this blend as made in a Starbucks. Why they didn't simply make this a ""Bold"" k-cup with more coffee grounds in it I can't say; but it would help. But if you like the stronger style of coffee Starbucks is known for, you'll be a bit disappointed. I don't plan to buy this again.<br /><br />So again, not bad, but nothing special. To my tastes, there are plenty of better k-cups for less money. Not worth the extra cost and a little on the weak side. I'm giving it three stars, but 2.5 stars would be about right"
568130,B0069AFIN4,A1N10E26UAQ2TF,Matthew,1,1,5,1332892800,Wonderful Coffee,"This is the perfect medium roast K-cup. The coffee never tastes burnt or watered down. It tastes just like it would if you ordered it at Starbucks. This coffee is just as good as the French Roast, but not as strong. I will continue to buy these as they are the best K-cup I have tasted yet!"
568131,B0069AFIN4,A2L5T5EKUPRVFZ,Patrick,3,4,5,1325289600,Ambrosia (But w/a Warning),"<a href=""http://www.amazon.com/gp/product/B0069AFIN4"">Starbucks Pike Place Roast Coffee K-Cups, 54 Count</a><br /><a href=""http://www.amazon.com/gp/product/B005ZZHT36"">Starbucks Pike Place Roast Medium Roast Coffee Keurig K-Cups, 16 Count</a><br /><a href=""http://www.amazon.com/gp/product/B0061UQ4ZI"">Starbucks Pikes Place, K-Cup Portion Pack for Keurig K-Cup Brewers, 10- Count (Pack of 3)</a><br /><a href=""http://www.amazon.com/gp/product/B005ZZM6NO"">Starbucks Coffee * Pike Place Roast * Medium, 3 Boxes of 16 K-Cups for Keurig Brewers, (48 total Count)</a><br /><a href=""http://www.amazon.com/gp/product/B004UM2IZE"">Starbucks Pike Place Roast, Whole Bean Coffee (1lb)</a><br /><a href=""http://www.amazon.com/gp/product/B00351JWTQ"">Starbucks Pike Place Roast Coffee, Ground, 12-Ounce Bags (Pack of 2)</a><br /><a href=""http://www.amazon.com/gp/product/B0051SU0OW"">ekobrew Cup, Refillable Cup For Keurig K-Cup Brewers, Brown, 1-Count</a><br /><a href=""http://www.amazon.com/gp/product/B0064A7SRS"">Ekobrew Cup,Refillable K-Cup For Keurig K-Cup Brewers 2-Pack</a><br /><a href=""http://www.amazon.com/gp/product/B005FKRTO0"">ekobrew Cup, Refillable Cup for Keurig K-Cup Brewers, Brown/Green, 3-Count</a><br /><br />I've been enjoying this brew since the first week Starbucks came out with this.  I was so elated when I found out that Starbucks was now going to be in Keurig form, let alone this flavor.  I normally can not stand coffee with cream and sugar.  I enjoy my coffees, black, no cream or sugar, and STRONG.  This one is the lone exception.  Starbucks claims this is a medium roast.  Take it with a grain of salt.  It has a fantastic aroma but a bitter taste, with also a bit of an aftertaste.  The first time I had this at a Starbucks, I wanted to throw this out.  To be honest, it was nasty, but with the price of a Starbucks coffee, at their coffee shop, I refused to give in.  I added (2) packets of sugar, along with some half & half, and ""Oh my God"", I was in heaven.  I should say, this is for an 8oz cup.  Not only is this so good, it's actually my favorite coffee.<br /><br />Now with the K-Cup version... to make the equivalent, I select an 8oz brew, use half & half to where it's a medium brown, and (2) packets of Splenda.  Splenda, in coffee tastes as good as sugar.  I'm diabetic.  This tastes as good as if it was from their coffee shop.<br />Since this can get expensive if your going to have more than (2) cups a day, I've decided to purchase this in 1lb bags and use the ""ekobrew Cup, Refillable Cup for Keurig K-Cup Brewers"", to make this more cost effective.<br /><br />The bottom line is I think if you, like me, don't like this coffee, by itself, try it with cream and sugar.  You'll be surprised at the difference in taste.<br /><br />By the way... why this says I'm in New Caledonia, I have no idea nor can I get it to change.  I'm from NJ."
568132,B0069AFIN4,A2OTGX253O4J4D,amr,0,0,5,1350345600,Starbucks Coffee,Starbucks Pike Place Roast K-Cup Portions.  This is my favorite coffee for my Keurig K-Cup Brewer. I drink it every morning that is what helps me get started. This price is good too.
568133,B0069AFIN4,A9PMSDY9BSNRW,Grandma Vicki,0,0,5,1349827200,Interesting packaging,My only surprise was that 54 cups arrived rolling around loose in a cardboard box.  I guess I expected the regular Starbucks packaging which would have been a little easier for storage.
568134,B0069AFIN4,A32POLCN9IW6XE,Marilynn D. Harrison,0,0,1,1349827200,Not star struck with Starbucks!,"I was very disappointed with this purchase! The k-cups came in a plain box with the cups dumped in.  Most looked smashed or old. There is no expiration date so there is no way to tell how old these things are. They look old!!  Also, beware of return policy for this is NO return available (and there is NO mention of that on the item!). $40+ down the drain and in the trash. I will NEVER buy coffee through Amazon again!!!!!!!!!!!!!!!"
568135,B0069AFIN4,A1QPZMOU1XNP8A,ljbr,0,0,5,1349740800,love this coffee,I love Starbucks coffee of all kinds but the Pikes Place is my all time favorite it is so smooth and rich it is the perfect coffee for the person who likes to drink their coffee black
568136,B0069AFIN4,A2GUGY0TJL1QMD,Linda L. Stapf,0,0,4,1345939200,Good Buy,This is a good price for starbucks K- cups.  Tired of paying lots more in the grocery store and at Staples.  Instead we stock up on these and have coffee for a while instead of for a week. I like the convenience.
568137,B0069AFIN4,A3P84TZX9X1B3X,"KIMBUYS ""kimbuys""",0,0,5,1345507200,Very tasty - but not my fave starbucks flavor.,"Found these on amazon warehouse sale at a good price.  Very bold, but I still prefer other Starbucks flavors over this one."
568138,B0069AFIN4,A233D1GEZOGB1Y,Joan,0,0,5,1345248000,Great K-Cup value and taste,"As usual, the service was great and the product exactly as expected. Bought this for my Mom since she loves Pike Place at the Starbucks and she enjoys this k-cup product equally as well."
568139,B0069AFIN4,A3NI3VHW1LOR64,rob070,0,0,1,1344643200,Pikes Place k cups not the same,"The Pikes Place Coffee at the Starbucks store is my favorite coffee. Decided to buy Pikes Place k cups.<br />The  taste is completely different, similar to Newman's Own Extra Bold.  I will not buy Pikes Place k cups again."
568140,B0069AFIN4,ATGY3VWXRE1IE,Coffeeliker,0,0,5,1344297600,Starbucks at home,"Pikes Place is one of my favorite choices at Star Bucks stores and the little cup for the Keruig is just as good; morning, noon or night."
568141,B0069AFIN4,A2E37L0X0EV9BJ,Willie,0,0,5,1343520000,My Amazon and Starbucks Experience,"I have always bought Starbucks coffee from a store within Krogers. I looked on Amazon and foun Starbucks Pike Place Roast K-Cup Portion Pack and found a package of 54-count!! Wow! Needless to say, I purchased it and of course I loved every last drop of it! Thank you Starbucks and thank you Amazon for packaging it so secure and getting it to me right on time as usual!!!"
568142,B0069AFIN4,A17R95PFV5AP6W,M. Bullard,0,0,4,1341273600,Daily Breakfast Coffee,This coffee is bold enough to get one started in the morning.  Two cups is robust enough to kick start your system and the taste is outstanding.
568143,B0069AFIN4,A1T2QLR2ZCGP8Y,"Don Cooper ""Don C""",0,0,5,1340150400,Gotta Have it!,"I like buying this package, keeps me from running out. I wish Keurig made a maker that would fill a cup... lol.... Sams Club has this same box for $40 as of 06.20<br /><br />Love IT !!"
568144,B0069AFIN4,A2TWK0WR4HCKG6,"Dennis Podgorski ""Dennis Podgorski - @xgolferx""",0,0,5,1337731200,Love having the ability to get a great cup of Pike without the trip out,Quick pick up when the office grind is wearing me down.<br /><br />A small taste of Seattle in every cup just need to get one of those comfy chairs in my office and I will be set.
568145,B0069AFIN4,A36MZGJVT077WL,Alsand,0,0,3,1337299200,"OK, but not great","I live near Seattle and have drunk ""Pike's Place Roast"" at the Pike's Place location many times. So I know what a good cup of it tastes like. I'll also say that my expectations are higher for a k-cup that sells for a premium price.<br /><br />The coffee these k-cups makes is good, but not great. Even brewing the 6oz size, it is a little weak - far weaker than what is normal for this blend as made in a Starbucks. Why they didn't simply make this a ""Bold"" k-cup with more coffee grounds in it I can't say; but it would help. But if you like the stronger style of coffee Starbucks is known for, you'll be a bit disappointed. I don't plan to buy this again.<br /><br />So again, not bad, but nothing special. To my tastes, there are plenty of better k-cups for less money. Not worth the extra cost and a little on the weak side. I'm giving it three stars, but 2.5 stars would be about right."
568146,B0069AFIN4,A2OD1KQHZUZHIA,RunningMan,0,0,5,1328400000,How could you go wrong with Starbucks?,"Seriously, how could you go wrong with Starbucks? The Pick Place Roast is great, but I prefer the Breakfast Blend. I think the Pike Place Roast is best in a travel mug."
568147,B0069AFIN4,A1C9JNBZRLE9QH,pianha,0,1,1,1340582400,A non-competitive price!,"Don't understand why that people are happy with the price here. Please check other stores or online shops, you can just easily find much cheaper price than this. Even more than 10 dollars difference as compare to Sam's Club."
568148,B0069AFIN4,A2E3EFO5HWI38O,"M. Herbert ""bookluvrmindy""",0,1,3,1337299200,Good but not great.,My husband's favorite coffee at Starbucks is Pikes Place so I purchased this one.  It wasn't that great.  We both actually like the French Roast Dark Roast better.
568149,B0069AFIN4,A3QQCEQ33O0GJU,RDS,0,1,5,1336348800,It's Pike from Starbuciks,"Fits in my Kuerig, it's pike place from Starbucks, It's my favorite so what can I say I'm happy. It arrived fast and complete in good packaging."
568150,B0069AFIN4,A1BA06ECPCHKI1,Christine Vital/Varian Medical Systems,0,1,5,1336262400,Sbux Pikes Place K-cups,This is my husbands favorite coffee for the Keurig. Finally after MONTHS of testing. Perfect cup of coffee every time. Nothing bitter about this cup...
568151,B0069AFIN4,A2M98NPVGQX2GK,Camille,0,1,5,1334880000,My sister loved it....,"Bought this blend for my sister when she came to visit. She was happy with it, but we are left with several K-cups because she could not take them with her.<br /><br />It is just too bland for us. We like bold dark roast coffee and also get our K-cups from Amazon. But since my sister liked Pike Place roast, I gave it five stars."
568152,B0069AFIN4,A1AR9L2VDNVQH0,"Deanna O. Dowell ""Dee""",0,1,5,1331769600,Favorite and great deal,"Love, love these K-cups.  I'm a Starbucks junkie and at around 50 cents a K-cup I save tons on not going to my local Starbucks store and buying a caramel macchiato when I can make it myself at home!!!  Now, if Fair Trade would just make K-cups then I'd be all set."
568153,B0069AFIN4,A25ZSDXJ9KUA6W,James Killen,0,1,5,1330041600,expensive,I really liked the Pikes Place Coffee but will not continue buying unless they become more competitive in their pricing.
568154,B0069AFIN4,A3MARXBKZPWSDN,WesW,1,3,5,1325030400,"Awesome coffee,but 38 bucks at Sam's","Coffee tastes as good as from Starbucks, k-cups rule. The 54 count is a one time purchase at Sam's so if you like Pike you better load up."
568155,B0069AFIN4,A1K58EY2A4O7NR,Andrew Macomber,4,8,3,1328054400,Cheaper at Sam's,"If anyone has a membership to Sam's Club, they have this type of SB coffee, same count box for $38.  Just a head's up."
568156,B0069AFIN4,AKGLG5WF9K5K2,"R. Rice ""LionHeart""",2,5,2,1328745600,Starbucks - you've got to be kidding!?!?,"What are these K-Cups made of?  $1.00 per K-Cup and that is at a discount?  Starbucks came late the the K-cup party and looks like they arrived way over dressed as well.  Don't waste your money on these.  A friend picked up some and I tried them, while they aren't bad, they certainly aren't worth twice the price as the equally good coffee produced by several other K-Cup brands."
568157,B0069AFIN4,A26TM827JC1QCQ,mdpark,2,6,1,1326326400,suspicious,"I'm not sure what happened, but my box of ""54 k-cups"" only had 52 cups in it.  There was no packaging inside the box to hold the k-cups in place and protect them, they were just laying in the box loosely.  Some of the cups in the box were also damaged, probably due to the lack of packaging in the box.  This is not the quality anyone would expect from companies such as Keurig and Starbucks!  I suspect the box has been opened previously.  I do not know what happened on the sellers end, but what they sent out was not an original new package of keurig k-cups!  The cups seem to be authentic, but it is hard to tell since the packaging was not up to par and even though the box was sealed, it is looks like the box has been opened previously.  The product I received was sold by ""BECCO CORP"" through amazon."
568158,B0069AFIN4,A3AGQAXTX6VRJ3,"David Michael ""Kahuna""",0,3,2,1333065600,"Mediocre Flavor & Brew, Not StarBucks Quality!","In 2011, when StarBucks broke away from Tassimo Bosch over a contractual dispute, I was completely disappointed, and wondered<br />what other Options were going to be available, in the meantime, I purchased a warehouse supply of StarBuck's Coffee & Cappuccino and<br />started researching a New Coffee Machine, and then ... in November, I found out that Starbucks was offering the ""K-Cup"" Version, for the Keurig Coffee machines. I ordered and received a Brand New B145 OfficePRO model, a supposedly 'Heavy-Duty' Keurig Model ...<br />In January, I started to put the Keurig thru it's paces, along side the Tassimo, and frankly the Tassimo is still SUPERIOR, in the way that it Brews for Better Flavor, has a Faster Brewing Cycle, and heats the H2O to the Optimal Temperature, than the Keurig, which BTW, is/was a lot NOSIER than the Tassimo. In all fairness, this could be  a 'technical' problem with the Bar Code settings on the K-Cups. Note , that I continued to also use my Red Tassimo unit, as it is/was the only coffee unit to use the Milk Creamers, as Keurig still does not offer that option, anywhere!<br /><br />In February, I left on a 3-week trip, and as I always do, I turned off all the unnecessary electric Household appliances.<br />When I returned back in this month of March, I was so PISSED to find out that the Brand New Keurig was totally INOPERABLE!<br />Nada! Zip! Zero! Despite, doing everything that was Recommended on Forums (don't go the Keurig Forums, as they are so Worthless!)<br />Now, I have a large, fancy Keurig BRICK that I am attempting to get a Refund for, so stay tuned!<br /><br />* Pike Place + Colombian + Folgers are the different varieties that I tried on the New Keurig machine.<br />  The Colombian was the Best of the lot.<br /><br />Read my comments, after each bullet item:<br /><br />  * Features fresh Starbucks coffee in an easy-to-brew single-cup (K-Cup) serving. - Not as good as the Tassimo, which is about<br />  2 Steps BELOW a StarBucks Coffee House. I often found the Keurig ""Brew"" to be a tad Watery, not Rich & Flavorful.<br /> * Brews in 1 minute or less, so you can grab a cup when you're in a rush. - BUT, you have to Turn the Unit ON FIRST,<br />  so that it will Warm Up first, before the Blue Light comes on, indicating that it is ready to start brewing.<br /> * Medium Roast Ground Coffee - They call it 'Medium', but I think it's more MILD!<br /> * Smooth & Balanced - Disagree, Balanced with What? Tea?<br /> * Rumor of a Sale Price of only 38 buckaroos at Sam's Club & Costco - I cannot confirm this rumor.<br /><br />* There is now a New Rumor that StarBucks is going to be offering their Consumer Coffee Machine in the fall!<br /><br />Stay Tuned!"
568159,B001SB24P4,A3HT7Z4EKASS82,RM,0,0,5,1341100800,Garlic Salt move over...this is way better,"WOW.....it's so fresh tasting.<br /><br />If you like Garlic.....this is your new secret weapon!  This stuff's amazing....great on salad's, perfect in pasta, I have so many uses for it...constantly running out.<br /><br />Great Product!"
568160,B004VEWTTQ,AW6AFZZH66H5A,"Pierre Zeitoun ""Electronic Heaven""",12,12,5,1329868800,Just like remember !,Being French I grew up knowing how important it was to use a good unrefined salt. The one from Brittany being the very best. No! It's not foolish to spent money on a  basic spice. It has a very delicate flavor (almost floral) and you don't need a lot. Will taste great on salads. A clear healthy winner.
568161,B004VEWTTQ,A31AS7L29JTV6H,"G. Baker ""nJoyLife""",12,12,5,1314921600,Wow,"Not really sure if I can describe this salt properly. Yes, it has a wonderful flavor without too much of a salty flavor. It's very clean tasting. Mostly, though, I think it seems ""creamy"". Yea, I know that sounds weird, but the moisture with the salt gives it a creamy-salty embodiment. I use this for special dishes to add a delectable flavor to a dish...also knowing that I'm serving food with a healthy salt with tons of minerals."
568162,B004VEWTTQ,A1C2GFOPBDFM8L,David S. Lott,9,10,4,1312761600,Good Product Well Priced,"This is good, briny large crystal grey sea salt, which for most uses I prefer to the more expensive white."
568163,B004VEWTTQ,AUOJEXT54C9TS,frogladysmiles,5,5,5,1323734400,Love it,"<a href=""http://www.amazon.com/gp/product/B004VEQUIW"">1 Pound - French Gray Sea Salt - Light Grey (Coarse) - Bag -""Sel Gris De Gu&eacute;rande"" French Sea Salt</a>  Don't know why, but when using this - there is a something special flavor added.  Never used anything but regular table salt.  But I am hooked!!!"
568164,B004VEWTTQ,A19THLC5ICNIKV,artlady,4,4,5,1331596800,salt of the earth,This wonderful sea salt is both beautiful and healthy for you. It takes less to season. Anyone who is concerned abot salt and diet will love this product
568165,B004VEWTTQ,A2N9W653IF2ATM,2cents,4,4,5,1331424000,Yumo!,"Man, this salt is really good!  Love the flavor, and that it's a much better/wiser choice vs regular table salt.  Good Stuff!"
568166,B004VEWTTQ,AI5SG3N6F0RMN,John Ron-Je',8,10,5,1314316800,"Great stuff,and a must to have","I got into salts, the more I learned to cook.  Firstly all salt is salt,  but different textures appeal differently on your palate.  They seem so anyway.  Now the darker shades of salt do have different minerals, depending where they're from.  You need to be careful though , remember these gourmet salts do not have iodine, so make sure you continue to use table salt, though it is hard to do so.  Love this salt on salads and steak,  trust me."
568167,B004VEWTTQ,A2NHZN41OXJBNP,"M. fletcher ""Angelsongsilove""",3,3,5,1334966400,FAMILY LOVES IT!,"Got this stuff and it looked like they just swept it off the beach . I think its still wet actually. We got the course and we grind it ourselves. We love it. We even took a taste test, first this French gray , then Mortons salt. Hands down we could taste the difference and we could taste how much better the French Gray was. I would get the fine salt next time. I wanted that but must have hit the course by accident. We still like it! You will too. Worth every dollar. And now im spoiled."
568168,B004VEWTTQ,A9TPV4O2YQJXO,loves purses,3,3,5,1334534400,mm mm good,"Love this salt.  It has a really nice flavor, not too salty, has a mineral taste that is very good."
568169,B004VEWTTQ,AYNH2BHO8SO52,Nicole,0,0,5,1346112000,Tasty,"I never realized this, but the salt and mineral concentration of seawater is different in each part of the world, and therefore the taste of sea salt varies based on where it comes from.<br /><br />To me, ""French gray"" sea salt is delicious - the flavor is more gentile than regular salt and has a slightly tangy taste with just a hint of minerals.  The price may seem high compared to table salt, but Amazon's price is low compared to other places I've bought it. Definitely worth it, in my opinion.<br /><br />One thing to note is that this sea salt is very moist, so it doesn't work well in a grinder or shaker.  Sometimes I'll serve it in a salt cellar, but generally I just keep it in a glass jar by the stove for cooking and use regular salt at the table."
568170,B004VEWTTQ,A3N0XT43RFEJLD,"Andrea N. Fleuren ""Doctor 72""",0,0,5,1345334400,loved it,"great product.  actually we've used it all now.  great to scatter on veggies, as well as cooking in meals. highly recommends."
568171,B004VEWTTQ,A3GQP16J109A3F,"Homer Jay Simpson ""Homer J.""",1,2,3,1339200000,why is it wet?,"the salt is wet and i dont like that. it's not dripping or anything, but it's moist and it is clumping. i had to put it in the oven and as i type it's baking to get the moisture out.<br /><br />i did not know that it would be damp.<br /><br />it has a nice flavor, quite salty. if it was not damp/wet, i'd buy it again."
568172,B004VEWTTQ,A2U1BYEK28NS3F,"Auntie Sandy ""Hooked on Books""",0,1,5,1342137600,Yummy!,"Yeah, I know that salt is salt, but I like the taste of this salt. It wasn't as costly as many of the gourmet salts, so I use it to make my own seasoned salts for myself and for gifts."
568173,B001VNKW76,A2WVXQFTBP62EY,"C. Janecek ""reviewer""",1,1,5,1323129600,"great quality, great price","We used these for an art project, so I can't tell you about the flavor. However, they smell great and were nearly all ""intact."" Great quality. Will buy again."
568174,B001VNKW76,A17E2D0H3BRR9P,Stephen Brown,0,0,5,1343001600,Whole Cloves,"The cloves arrived quickly and were of very high quality. We have generally purchased whole cloves from a local Indian grocer, but decided to give Amazon a try. Frontier's quality was superior and their price was much lower. We will definitely purchase from Frontier again when we need more spices."
568175,B001VNKW76,A2A9M4SNL56EFE,leslie l fluegel,0,0,5,1337385600,Great cloves.,"More than anything, I use cloves to scent and clean the air in my home. It is comforting to know that I am not adding toxins of any kind. Wonderful to go organic."
568176,B001VNKW76,A3E727JEUQEBOB,"Fredric F. Myers ""Fredric""",3,5,5,1294790400,SUPER-GREAT BUY,"During the holiday season I do a whole orange with cloves inserted into the serface, then wraped with a nice piece of cloth & tied with a bow. A few years ago I started a ""tradition"" with my 2 grandchildren, but found that the cost of cloves from the local stores was really ""biting"" into my retirement funds. Then,eureka, I discovered this bulk clove item on Amazon.com........it has made this 72 year old grandfather very happy...and the grand kids had a really fun evening, followed by us watching Charles Dickens' classic Christmas tale, Scrooge......"
568177,B001VNKW76,A1W1JIPH6WU7UF,"SVK ""SVK""",1,2,5,1314144000,Great!,"This is a great purchase - a very aromatic herb! I use it to make tea, and it makes the tea! A great price for a large quantity."
568178,B001VNKW76,A16RP7SWRV97G3,"K. Skiles ""koka86""",1,2,5,1301702400,Quality Cloves,"Frontier always has good quality spices and these are no exception.  I use them for tea and cooking- good quality, good price."
568179,B001VNKW76,A2M6D0ABSSJWSB,amazonuser,0,1,5,1295568000,Cloves,"I was having sour throad and as part of the natural mediciene, i used it for couple of days.<br />It used to decreas my coughing and allowed me to work properly in office, without disturbing others much."
568180,B001VNKW76,AYBABHCMOI4K5,priya,1,5,3,1308268800,product,Please send me the right order I requested full cloves they sent me powdered. SO I don't know what to say. They sent me email saying you will receive your order. thanks
568181,B004QY7JA0,A10NKN19P7TPWA,deyna,0,0,5,1347926400,Dogs love it!,"Both my dogs have been on this diet for quite a while. Their coats are soft and shine, they seem energized instead of lethargic, and they really seem to love it. One of my dogs gained a lot of weight over a winter on kibble and my other was an under fed rescue, but over a month or two on this euk my fatty gained muscle and slimmed down and my rescue bulked up too! Meat is the first ingredient and that's what I look for! One 30 lb bag for two large dogs lasts about a month in my house. They seem so much healthier and happier on a better ingredient dog food such as this one."
568182,B000IN0ER8,A2QCU7QAYOZPF1,"A. Taylor ""baking mom""",2,2,5,1257120000,Hershey's mini chips,"great product, very fresh.  The only thing is I would have liked to know the expiration date on the product before I purchased it.  I asked, but never got an answer to that question.  When I received the product, I found they would not expire until a year from now, which is fine!"
568183,B000RRJOL2,A3VNFT5T77FNTI,pldries,1,1,3,1282608000,Wishing for something different,This product is true to its' description. It is just fruit. I guess I was hoping to find a cereal type bar with just pears and blueberries. This was a little to thick and chewy for me. But I have no problem with the ingredients for my IC diet!
568184,B000RRJOL2,A1DPVIL1FIIWZI,JenGV,1,1,4,1234742400,Finally a bar without apples!,"We have allergies to apples in our family, so that eliminates fruit bars and fruit snacks- until we found these.  They have a good flavor.  The pear strawberry is good too."
568185,B000RRJOL2,A2E3WMF9RWW2X2,K. Duvall,0,0,5,1212105600,Soft and chewy.,"My kids had eaten the Kettle Valley fruit bars, but they are rather chewy and thin.  Once my son became peanut allergic, we had to switch since I could not get verification the Kettle Valley fruit bars were safe to eat.  Gorge Delights are great, wide selection of flavors and handy to have when on the go with young children."
568186,B0007G96XO,A13D1WTFEMS9VH,Scorpio69,2,2,5,1302912000,Still the best I've ever tasted -- at any price,"I recently tried some very expensive, highly recommended <a href=""http://www.amazon.com/gp/product/B001E5DYSK"">illy Caffe Normale Drip Grind Coffee (Medium Roast, Blue Band), 8.8-Ounce Tins (Pack of 2)</a>. The verdict was clear: This Don Francisco 100% Colombia Supremo kicks its rear end around the block!<br /><br />I've tried many different types of coffee, including fresh-roasted whole-bean grind-it-yourself types from all the different brands, and I always wind up right back here enjoying ""a cup o' the Don"".<br /><br />Your search for the perfect coffee ends here. This is the most excellent grind you're ever going to sip, hands-down.<br /><br />Enjoy!"
568187,B0007G96XO,A291A0H4HOMT85,dragonskr52,0,0,5,1341705600,Always Came Back to the Don,"We also have tried Gevalia, Folgers, and other brands but always come back to the Don because it tastes so good with our own blend of freshly ground beans. Our coffee never tastes too strong, just the best cup of coffee in the morning."
568188,B0007G96XO,AELUSWIII90ZW,"Judith A. Knust ""jak""",0,0,5,1325980800,"Love the ""Don""","I have been a coffee drinker for many years. Tried many of the gourmet coffees,  as the previous reviewer. Was a customer of Green Mountain, Gevalia, even local handmade roasts. When we recently were visiting in Phoenix, I picked up some groceries, including coffee. I saw this brand and had not had it before, so decided to try it and I have fallen for it, completely. It is so smooth and delicious. If my local grocer won't carry it, I will be buying it here. I even brought back to bags in my luggage so I won't have to be without it! But remember, the water is what makes a great cup of coffee. Enjoy!"
568189,B000M6CTGK,A2PCQGMKUCXBU9,V in FL,3,3,5,1204934400,Tastes great!,"This honey tastes great, plus the fact that it is raw, and research indicates it may be useful in the healing of stomach ulcers is a bonus."
